number;id;xscales;yscales
844;950cc80160e05f9c4ba62e61d3beb395;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.32297873562120843,0.34124362984178175,0.3696856594652196,0.40265934513104107,0.43485641984352147,0.46230413307681667,0.4824953730819305,0.4940714101546852
845;c70d98b4ee4de47e122bc870eacffa86;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.6740431250659341,0.6555179192512331,0.620310512630674,0.565479375700374,0.4881515737313206,0.38925375394690503,0.28150809186780607,0.19729942932789554
846;3b85c2b20f3fffea5b553040874f2e66;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.3259568749340657,0.34448208074876674,0.3796894873693259,0.43452062429962585,0.5118484262686794,0.610746246053095,0.7184919081321938,0.8027005706721044
847;60bbc790ded227e9f9c11ddeaa00a4b8;0.004924149702231478,0.02474900190430281,0.05603854112419581,0.09296605424039381,0.1297187716410244,0.1616072957071621,0.1854005139255482,0.19917207207682672;0.32485943499725706,0.32485943499725706,0.32485943499725706,0.32485943499725706,0.32485943499725706,0.32485943499725706,0.32485943499725706,0.32485943499725706
848;6c8cc0ea837a73f504cff47603e4af83;0.7238220828284266,0.7238220828284266,0.7238220828284266,0.7238220828284266,0.7238220828284266,0.7238220828284266,0.7238220828284266,0.7238220828284266;0.43766916304390885,0.412294457853464,0.3669894488581194,0.3031747056741799,0.22484288813406536,0.14044541821558867,0.06399241190500557,0.012993056610290394
849;3c70983811fbceb389f5a3baa90357ce;0.8175101850538133,0.8175101850538133,0.8175101850538133,0.8175101850538133,0.8175101850538133,0.8175101850538133,0.8175101850538133,0.8175101850538133;0.5078312950914727,0.48569928975886534,0.44445475159077985,0.38227312473442027,0.2985804427528183,0.19783991090478661,0.09539569143768686,0.020152440138891198
850;231a7dba2f2090bf4a174154c12a5db8;0.02554406064908307,0.12076668553703276,0.2500304203572236,0.3767162724238817,0.4816423134288158,0.5594117369525753,0.61090735341277,0.6385112010576246;0.6698692447420174,0.6698692447420174,0.6698692447420174,0.6698692447420174,0.6698692447420174,0.6698692447420174,0.6698692447420174,0.6698692447420174
851;adcdb0e686f21acc09c5f31de2e3b3de;0.595071408265149,0.5681440431414979,0.5182129973148126,0.44354430439637815,0.3441840687531047,0.22628542649665595,0.10825658056564902,0.022738425278879426;0.793119536391317,0.793119536391317,0.793119536391317,0.793119536391317,0.793119536391317,0.793119536391317,0.793119536391317,0.793119536391317
852;9c389a262d3d8d31b767cc2c63661ee0;0.02240292453168105,0.1080692346785548,0.23009178345429038,0.356593140732848,0.4669794561090202,0.5523167496498316,0.610565114689396,0.642381509825025;0.9114676903874884,0.9114676903874884,0.9114676903874884,0.9114676903874884,0.9114676903874884,0.9114676903874884,0.9114676903874884,0.9114676903874884
853;b46fe03a7fd35edaf5494742f3670b56;0.26424415814089,0.24130206925626504,0.20365287437175983,0.15679220797142313,0.10731774758650302,0.061894072892114085,0.026369515266311143,0.005131724737280487;0.6065707216812023,0.6065707216812023,0.6065707216812023,0.6065707216812023,0.6065707216812023,0.6065707216812023,0.6065707216812023,0.6065707216812023
854;feb4fccfcb626c03970bda27538c3cfa;0.6147702815673857,0.6147702815673857,0.6147702815673857,0.6147702815673857,0.6147702815673857,0.6147702815673857,0.6147702815673857,0.6147702815673857;0.0151938040773199,0.07410098888713346,0.16028567027279825,0.2525847553211725,0.33569917055971477,0.401669103846929,0.44758722645770516,0.47298066404827305
855;76f5bbd6a869851f1ccfa29b2919db16;0.7484900689096067,0.7484900689096067,0.7484900689096067,0.7484900689096067,0.7484900689096067,0.7484900689096067,0.7484900689096067,0.7484900689096067;0.6349257546531607,0.6103747518025768,0.5639426029068039,0.4922178704352016,0.3922631800622321,0.2664279599278948,0.13182750664091963,0.02839408125387713
856;c0bdc7137a7a47c2929024048e016b31;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.9799750767398502,0.9411522831637387,0.8786720221598644,0.8029682586199901,0.7254222182591364,0.656285156947285,0.6035350932253587,0.5725357453881764
857;ea1ea5fcf6506526f139fb880b9366ac;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.020024923260149725,0.05884771683626119,0.12132797784013566,0.1970317413800099,0.2745777817408634,0.343714843052715,0.39646490677464125,0.4274642546118234
858;d0539d405074aa8ef47a4024c7309d64;0.18571276917395088,0.1726607070398185,0.15018553347268163,0.12021151630574055,0.08587392854617844,0.05159591535563304,0.022724605760483844,0.004513544508317937;0.2634867735888355,0.2634867735888355,0.2634867735888355,0.2634867735888355,0.2634867735888355,0.2634867735888355,0.2634867735888355,0.2634867735888355
859;da320cdb15febf0f1838727f5107f1df;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7932204998875997,0.7704046179525136,0.7279142273769036,0.6639245832938565,0.5779315538947423,0.47462418640113474,0.3697954290956132,0.2929453298427321
860;79919206c583d156a2b6a2b44b67cd41;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.20677950011240023,0.22959538204748628,0.27208577262309636,0.3360754167061432,0.4220684461052577,0.5253758135988651,0.6302045709043869,0.707054670157268
861;c35deb90038c158facba18a3fa65ceee;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.7726313040865165,0.7348087556870259,0.6709495315398601,0.5881953802734072,0.4966258256733676,0.40848058512305085,0.33664328034758456,0.2924148319054583
862;429b717b5d91bd8460aab028a3d0fa07;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.22736869591348347,0.26519124431297414,0.3290504684601397,0.41180461972659277,0.5033741743266323,0.591519414876949,0.6633567196524153,0.7075851680945416
863;6b26bef84419704f1dccef564ee38cf7;0.4327391389601488,0.3985105290665996,0.3431700079726736,0.27569385760209825,0.2060901343378927,0.14361557939422864,0.09568105690112126,0.06740273271736424;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
864;b5dfcaf4df250d3ef7676223579c92c5;0.5672608610398512,0.6014894709334003,0.6568299920273262,0.7243061423979017,0.7939098656621071,0.8563844206057712,0.9043189430988787,0.9325972672826356;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
865;e1cdb91e82da853605481be79760bfad;0.9745520834351512,0.9745520834351512,0.9745520834351512,0.9745520834351512,0.9745520834351512,0.9745520834351512,0.9745520834351512,0.9745520834351512;0.7651310346006868,0.7065142503022274,0.6074269856383671,0.47879806215182785,0.3361722766905059,0.1985867882532792,0.08624284928474543,0.016979906082227787
866;1bd69b9e2dbffab409925c10a2a60572;0.7364379465849864,0.7128396164134408,0.6756460812996931,0.6318319527339201,0.5883122622766686,0.5506225269845643,0.5225431667504911,0.5063072907221221;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
867;57a6bd1ec7ab7102df8347f1211cf028;0.2635620534150135,0.287160383586559,0.3243539187003068,0.3681680472660798,0.4116877377233314,0.44937747301543574,0.47745683324950894,0.4936927092778779;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
868;46755e181e1cfb475d62ead7d923b0ee;0.590558273599575,0.590558273599575,0.590558273599575,0.590558273599575,0.590558273599575,0.590558273599575,0.590558273599575,0.590558273599575;0.45051340386918115,0.4278398468488075,0.38642855854438,0.3259880008174826,0.2482081798783655,0.1596261043143794,0.07473431968142086,0.015457994813350733
869;09effc200fe3418cf5d93c8bd068b115;0.019118662199851068,0.09262089536963317,0.1984096276925095,0.30945965070729364,0.4075303450554126,0.4841046100072347,0.5367560825377309,0.5656482529365242;0.6439083295687528,0.6439083295687528,0.6439083295687528,0.6439083295687528,0.6439083295687528,0.6439083295687528,0.6439083295687528,0.6439083295687528
870;df17305e235b2e41d890d20115243199;0.010490521149342567,0.052559913629422424,0.1184219045649139,0.19531869396865095,0.2709710475060575,0.3359108684231078,0.3839472670179509,0.411589497408766;0.4701253172045903,0.4701253172045903,0.4701253172045903,0.4701253172045903,0.4701253172045903,0.4701253172045903,0.4701253172045903,0.4701253172045903
871;414a8cbd31a45326b276e8841d48a77c;0.8966250220976886,0.8414038677173035,0.7633873433490911,0.6832910082091826,0.6140409832890362,0.5609107470506489,0.5248468814919452,0.505216509623728;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
872;ba65b9ac12cd4f1c48af04f6a9b5677c;0.10337497790231126,0.1585961322826964,0.23661265665090878,0.3167089917908172,0.38595901671096366,0.439089252949351,0.4751531185080546,0.49478349037627206;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
873;170b0fb366c1cb17178aeb8f49b63363;0.7840113519383264,0.7305482473097363,0.645510090665175,0.5440997117286752,0.4420229869520359,0.3525142576753668,0.28515023365671877,0.24593158730086234;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
874;11c0870a0036a2c5d4ab76a9b28813f6;0.21598864806167345,0.2694517526902635,0.3544899093348249,0.4559002882713247,0.5579770130479641,0.6474857423246331,0.7148497663432812,0.7540684126991377;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
875;28625776b9e567b4203dede28fc28a9b;0.3178504856983537,0.2975978647542386,0.262045200556709,0.2132460124884145,0.15530234299769016,0.09516205523555407,0.04262489295065727,0.008557859548042591;0.898500357057843,0.898500357057843,0.898500357057843,0.898500357057843,0.898500357057843,0.898500357057843,0.898500357057843,0.898500357057843
876;468998783d72a20d828c22b171cb6353;0.6919371841412482,0.5728257097147349,0.4191788007572019,0.276905751557249,0.16482392784836328,0.08489898605628192,0.03338014409480859,0.006209655370076699;0.9391451654938754,0.9391451654938754,0.9391451654938754,0.9391451654938754,0.9391451654938754,0.9391451654938754,0.9391451654938754,0.9391451654938754
877;78e65b2cb38d143adb60782fb93a6d5c;0.020395684129598662,0.09640043488087732,0.1995108902221238,0.3004922348400656,0.38407431971379374,0.44599212196766735,0.4869765598616738,0.5089410798472852;0.5689302655253258,0.5689302655253258,0.5689302655253258,0.5689302655253258,0.5689302655253258,0.5689302655253258,0.5689302655253258,0.5689302655253258
878;a23829241bb4162814605e4c4b22a14c;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.923779083798853,0.9168723415538018,0.9042324826814202,0.8857254714175773,0.8618057051937331,0.8344210975426679,0.8080334816479672,0.789524046606397
879;98568081a857d6ea36caeb2e3d64a120;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999;0.07622091620114692,0.08312765844619809,0.09576751731857967,0.11427452858242254,0.13819429480626674,0.16557890245733192,0.19196651835203277,0.21047595339360295
880;aa7123495282aeb2cd0350168dc242ac;0.009519493141975057,0.047310592515064954,0.10526703747020526,0.17113306305417963,0.2341161253937326,0.28679995362715305,0.324977693247843,0.3466489148914439;0.5564309505508583,0.5564309505508583,0.5564309505508583,0.5564309505508583,0.5564309505508583,0.5564309505508583,0.5564309505508583,0.5564309505508583
881;6a5e5796e72a9168687868f021037466;0.6668579628654709,0.6606333030116752,0.6500353097574748,0.6361339445703297,0.6205268309479759,0.6052752201790512,0.5926762878440092,0.5848426107972794;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
882;27c5e183b11ae5432221fe1f86561f47;0.33314203713452895,0.3393666969883246,0.3499646902425252,0.3638660554296703,0.37947316905202394,0.39472477982094867,0.4073237121559906,0.4151573892027206;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
883;c0fa9e33db99260d1e5286c3132c6977;0.922821315736014,0.8592944474130941,0.7685284395858889,0.6740833829458532,0.5913791257647426,0.5272557402865063,0.4833935343936572,0.459402939109964;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
884;25b373854dcc60df2de4878da78f1c8c;0.07717868426398591,0.14070555258690573,0.231471560414111,0.32591661705414665,0.4086208742352574,0.47274425971349354,0.5166064656063428,0.5405970608900358;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
885;40726f4604f9bda413d122a0f8c77c88;0.4006277742691576,0.3797470854786604,0.3418129756357672,0.2869126965261838,0.21706313559466875,0.13858983680163947,0.06444023931668293,0.013265214670011872;0.48082968835429174,0.48082968835429174,0.48082968835429174,0.48082968835429174,0.48082968835429174,0.48082968835429174,0.48082968835429174,0.48082968835429174
886;d9cc4d830f94934d82071861c38f79b9;0.3225691347011596,0.3225691347011596,0.3225691347011596,0.3225691347011596,0.3225691347011596,0.3225691347011596,0.3225691347011596,0.3225691347011596;0.3036799533057527,0.28431379043482624,0.2503226876264992,0.20367812237128705,0.14830971442038485,0.09086169177384576,0.040692573986399624,0.008169110632281219
887;84e66eee625802aa57c5c278f38a4f0b;0.5045577752796836,0.4807315175661041,0.4368102065023201,0.37175030900976913,0.28631213569080216,0.1865789227292502,0.08848034860464304,0.018467606435709327;0.48472139005392434,0.48472139005392434,0.48472139005392434,0.48472139005392434,0.48472139005392434,0.48472139005392434,0.48472139005392434,0.48472139005392434
888;46a05293c9685e1c608768c405dec48b;0.5008880802304676,0.5008880802304676,0.5008880802304676,0.5008880802304676,0.5008880802304676,0.5008880802304676,0.5008880802304676,0.5008880802304676;0.009319926204887833,0.04602220906910657,0.10140465515074745,0.16305213928927964,0.22075393089553363,0.2681111340234433,0.3019243433463195,0.3209328560987512
889;2b7762fcda2ecdd529e564a5cce2dd90;0.6256903257291686,0.6256903257291686,0.6256903257291686,0.6256903257291686,0.6256903257291686,0.6256903257291686,0.6256903257291686,0.6256903257291686;0.006994230239959238,0.035252973920606216,0.08018116289918349,0.13372714939432903,0.18758970597935457,0.23479145109215324,0.2702974432888315,0.29096158856974996
890;be0cae09f6383f2e9a8fc306b326561a;0.5381660155793512,0.5194414761924981,0.48532034612208835,0.43569917017698373,0.3721536817865925,0.3002058459805031,0.23167432105934435,0.18406283377317662;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
891;6f35aaceccc3c72f223ce4c42b6713da;0.46183398442064866,0.48055852380750175,0.5146796538779116,0.5643008298230162,0.6278463182134073,0.6997941540194969,0.7683256789406556,0.8159371662268233;0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
